Date,Price
2001-04-25,26.8
2001-04-26,27.87
2001-04-27,29.04
2001-04-30,31.01
2001-05-01,31.08
2001-05-02,30.6
2001-05-03,29.8
2001-05-04,28.64
2001-05-07,27.79
2001-05-08,27.55
2001-05-09,27.09
2001-05-10,27.24
2001-05-11,26.44
2001-05-14,26.45
2001-05-15,26.71
2001-05-16,27.91
2001-05-17,30.0
2001-05-18,30.02
2001-05-21,31.52
2001-05-22,31.36
2001-05-23,31.2
2001-05-24,31.19
2001-05-25,31.16
2001-05-29,31.03
2001-05-30,31.03
2001-05-31,31.91
2001-06-01,33.64
2001-06-04,34.85
2001-06-05,36.8
2001-06-06,36.61
2001-06-07,36.54
2001-06-08,35.88
2001-06-11,37.05
2001-06-12,35.11
2001-06-13,34.15
2001-06-14,33.8
2001-06-15,34.99
2001-06-18,33.45
2001-06-19,33.94
2001-06-20,34.23
2001-06-21,35.78
2001-06-22,34.15
2001-06-25,33.74
2001-06-26,34.08
2001-06-27,34.04
2001-06-28,34.1
2001-06-29,34.65
2001-07-02,33.83
2001-07-03,34.09
2001-07-05,32.12
2001-07-06,30.55
2001-07-09,31.18
2001-07-10,29.5
2001-07-11,28.99
2001-07-12,27.2
2001-07-13,27.6
2001-07-16,25.95
2001-07-17,27.0
2001-07-18,27.97
2001-07-19,28.88
2001-07-20,29.43
2001-07-23,28.6
2001-07-24,27.03
2001-07-25,27.6
2001-07-26,27.5
2001-07-27,26.75
2001-07-30,26.73
2001-07-31,26.87
2001-08-01,29.27
2001-08-02,27.57
2001-08-03,27.15
2001-08-06,26.95
2001-08-07,28.2
2001-08-08,25.82
2001-08-09,27.34
2001-08-10,26.76
2001-08-13,28.28
2001-08-14,28.73
2001-08-15,27.45
2001-08-16,28.6
2001-08-17,27.94
2001-08-20,27.85
2001-08-21,27.75
2001-08-22,28.49
2001-08-23,30.13
2001-08-24,30.5
2001-08-27,31.19
2001-08-28,30.6
2001-08-29,30.99
2001-08-30,30.15
2001-08-31,30.12
2001-09-04,29.9
2001-09-05,30.79
2001-09-06,29.4
2001-09-07,28.24
2001-09-10,27.17
2001-09-17,23.0
2001-09-18,22.83
2001-09-19,21.75
2001-09-20,20.75
2001-09-21,20.6
2001-09-24,21.87
2001-09-25,21.21
2001-09-26,21.29
2001-09-27,22.52
2001-09-28,22.24
2001-10-01,22.72
2001-10-02,24.0
2001-10-03,26.15
2001-10-04,25.43
2001-10-05,24.84
2001-10-08,24.02
2001-10-09,24.37
2001-10-10,27.1
2001-10-11,27.01
2001-10-12,23.24
2001-10-15,23.1
2001-10-16,23.0
2001-10-17,22.61
2001-10-18,22.57
2001-10-19,22.34
2001-10-22,22.56
2001-10-23,21.65
2001-10-24,21.41
2001-10-25,21.35
2001-10-26,22.46
2001-10-29,21.89
2001-10-30,21.1
2001-10-31,22.1
2001-11-01,22.09
2001-11-02,22.72
2001-11-05,23.45
2001-11-06,23.05
2001-11-07,23.22
2001-11-08,23.27
2001-11-09,22.5
2001-11-12,23.2
2001-11-13,24.65
2001-11-14,24.96
2001-11-15,24.95
2001-11-16,25.58
2001-11-19,27.89
2001-11-20,27.36
2001-11-21,27.0
2001-11-23,27.5
2001-11-26,28.0
2001-11-27,28.5
2001-11-28,27.6
2001-11-29,27.18
2001-11-30,27.67
2001-12-03,26.95
2001-12-04,26.64
2001-12-05,27.1
2001-12-06,28.48
2001-12-07,29.31
2001-12-10,28.3
2001-12-11,26.8
2001-12-12,26.0
2001-12-13,26.69
2001-12-14,26.61
2001-12-17,27.75
2001-12-18,28.3
2001-12-19,28.86
2001-12-20,28.95
2001-12-21,29.8
2001-12-24,29.1
2001-12-26,28.91
2001-12-27,28.82
2001-12-28,28.99
2001-12-31,28.16
2002-01-02,27.92
2002-01-03,27.25
2002-01-04,27.37
2002-01-07,26.77
2002-01-08,27.36
2002-01-09,26.92
2002-01-10,28.29
2002-01-11,29.31
2002-01-14,28.63
2002-01-15,28.89
2002-01-16,28.66
2002-01-17,28.45
2002-01-18,27.43
2002-01-22,27.6
2002-01-23,28.71
2002-01-24,27.8
2002-01-25,28.05
2002-01-28,27.41
2002-01-29,26.69
2002-01-30,26.15
2002-01-31,24.8
2002-02-01,25.86
2002-02-04,23.5
2002-02-05,23.58
2002-02-06,20.98
2002-02-07,21.81
2002-02-08,23.51
2002-02-11,24.7
2002-02-12,25.81
2002-02-13,24.76
2002-02-14,24.4
2002-02-15,24.51
2002-02-19,23.09
2002-02-20,24.57
2002-02-21,23.39
2002-02-22,23.22
2002-02-25,22.54
2002-02-26,23.23
2002-02-27,23.16
2002-02-28,22.71
2002-03-01,23.21
2002-03-04,25.04
2002-03-05,25.4
2002-03-06,26.63
2002-03-07,25.75
2002-03-08,26.12
2002-03-11,26.95
2002-03-12,26.29
2002-03-13,25.7
2002-03-14,25.5
2002-03-15,25.23
2002-03-18,25.41
2002-03-19,24.89
2002-03-20,24.06
2002-03-21,24.95
2002-03-22,24.68
2002-03-25,24.32
2002-03-26,24.8
2002-03-27,25.04
2002-03-28,24.99
2002-04-01,25.38
2002-04-02,23.44
2002-04-03,22.46
2002-04-04,22.4
2002-04-05,21.1
2002-04-08,21.05
2002-04-09,22.1
2002-04-10,23.26
2002-04-11,22.4
2002-04-12,23.24
2002-04-15,23.63
2002-04-16,23.99
2002-04-17,23.28
2002-04-18,23.94
2002-04-19,22.96
2002-04-22,22.9
2002-04-23,21.76
2002-04-24,22.01
2002-04-25,20.51
2002-04-26,19.97
2002-04-29,19.25
2002-04-30,20.65
2002-05-01,19.94
2002-05-02,19.06
2002-05-03,18.8
2002-05-06,17.34
2002-05-07,17.46
2002-05-08,19.5
2002-05-09,18.62
2002-05-10,17.5
2002-05-13,18.13
2002-05-14,18.75
2002-05-15,18.65
2002-05-16,17.56
2002-05-17,18.49
2002-05-20,17.77
2002-05-21,16.63
2002-05-22,17.03
2002-05-23,18.99
2002-05-24,17.16
2002-05-28,17.95
2002-05-29,17.19
2002-05-30,17.3
2002-05-31,16.52
2002-06-03,15.56
2002-06-04,15.39
2002-06-05,15.33
2002-06-06,14.06
2002-06-07,14.43
2002-06-10,14.7
2002-06-11,14.36
2002-06-12,13.8
2002-06-13,14.25
2002-06-14,14.96
2002-06-17,16.4
2002-06-18,15.9
2002-06-19,15.42
2002-06-20,14.57
2002-06-21,13.66
2002-06-24,14.09
2002-06-25,13.27
2002-06-26,14.3
2002-06-27,14.43
2002-06-28,14.51
2002-07-01,13.87
2002-07-02,13.05
2002-07-03,12.15
2002-07-05,13.0
2002-07-08,12.59
2002-07-09,12.45
2002-07-10,11.36
2002-07-11,11.78
2002-07-12,12.37
2002-07-15,12.67
2002-07-16,13.49
2002-07-17,14.04
2002-07-18,13.23
2002-07-19,13.3
2002-07-22,13.39
2002-07-23,12.19
2002-07-24,13.21
2002-07-25,13.69
2002-07-26,13.6
2002-07-29,14.99
2002-07-30,17.23
2002-07-31,17.2
2002-08-01,16.06
2002-08-02,15.27
2002-08-05,14.0
2002-08-06,15.6
2002-08-07,15.3
2002-08-08,16.84
2002-08-09,16.8
2002-08-12,17.29
2002-08-13,16.0
2002-08-14,17.54
2002-08-15,16.87
2002-08-16,16.95
2002-08-19,16.18
2002-08-20,16.72
2002-08-21,16.95
2002-08-22,17.11
2002-08-23,16.5
2002-08-26,16.63
2002-08-27,15.8
2002-08-28,15.05
2002-08-29,16.18
2002-08-30,15.45
2002-09-03,14.54
2002-09-04,15.16
2002-09-05,14.25
2002-09-06,14.6
2002-09-09,15.1
2002-09-10,14.9
2002-09-11,14.93
2002-09-12,14.57
2002-09-13,14.65
2002-09-16,14.41
2002-09-17,14.0
2002-09-18,14.5
2002-09-19,13.17
2002-09-20,12.74
2002-09-23,11.59
2002-09-24,11.77
2002-09-25,12.93
2002-09-26,12.69
2002-09-27,12.74
2002-09-30,13.5
2002-10-01,13.99
2002-10-02,14.64
2002-10-03,14.77
2002-10-04,13.31
2002-10-07,12.93
2002-10-08,13.29
2002-10-09,12.6
2002-10-10,13.0
2002-10-11,12.86
2002-10-14,13.7
2002-10-15,14.47
2002-10-16,13.97
2002-10-17,14.43
2002-10-18,15.07
2002-10-21,15.1
2002-10-22,14.57
2002-10-23,14.7
2002-10-24,14.67
2002-10-25,15.21
2002-10-28,15.12
2002-10-29,15.16
2002-10-30,15.24
2002-10-31,15.13
2002-11-01,15.79
2002-11-04,16.98
2002-11-05,16.98
2002-11-06,17.49
2002-11-07,17.07
2002-11-08,16.6
2002-11-11,16.02
2002-11-12,16.09
2002-11-13,15.99
2002-11-14,16.0
2002-11-15,16.05
2002-11-18,16.66
2002-11-19,16.45
2002-11-20,17.61
2002-11-21,20.71
2002-11-22,21.54
2002-11-25,22.24
2002-11-26,21.55
2002-11-27,21.7
2002-11-29,21.65
2002-12-02,21.14
2002-12-03,19.53
2002-12-04,20.86
2002-12-05,21.25
2002-12-06,21.4
2002-12-09,20.15
2002-12-10,20.47
2002-12-11,21.54
2002-12-12,21.44
2002-12-13,20.54
2002-12-16,20.74
2002-12-17,20.94
2002-12-18,20.1
2002-12-19,19.23
2002-12-20,19.81
2002-12-23,20.0
2002-12-24,19.92
2002-12-26,19.7
2002-12-27,19.2
2002-12-30,18.5
2002-12-31,18.51
2003-01-02,19.09
2003-01-03,18.56
2003-01-06,18.7
2003-01-07,19.42
2003-01-08,18.94
2003-01-09,19.11
2003-01-10,19.29
2003-01-13,19.9
2003-01-14,20.35
2003-01-15,19.95
2003-01-16,21.0
2003-01-17,21.27
2003-01-21,20.87
2003-01-22,21.12
2003-01-23,21.11
2003-01-24,20.63
2003-01-27,20.14
2003-01-28,20.51
2003-01-29,20.5
2003-01-30,19.09
2003-01-31,18.73
2003-02-03,18.85
2003-02-04,18.84
2003-02-05,18.44
2003-02-06,17.74
2003-02-07,17.89
2003-02-10,17.4
2003-02-11,17.39
2003-02-12,17.0
2003-02-13,17.04
2003-02-14,17.25
2003-02-18,17.56
2003-02-19,17.52
2003-02-20,17.27
2003-02-21,17.5
2003-02-24,17.31
2003-02-25,17.67
2003-02-26,18.15
2003-02-27,18.5
2003-02-28,18.34
2003-03-03,17.75
2003-03-04,18.36
2003-03-05,18.1
2003-03-06,17.31
2003-03-07,17.75
2003-03-10,18.97
2003-03-11,18.3
2003-03-12,18.81
2003-03-13,19.81
2003-03-14,19.83
2003-03-17,20.38
2003-03-18,20.69
2003-03-19,20.66
2003-03-20,20.2
2003-03-21,20.46
2003-03-24,19.29
2003-03-25,19.71
2003-03-26,19.86
2003-03-27,19.35
2003-03-28,17.31
2003-03-31,7.52
2003-04-01,6.89
2003-04-02,6.6
2003-04-03,6.8
2003-04-04,6.71
2003-04-07,6.46
2003-04-08,6.64
2003-04-09,6.46
2003-04-10,6.4
2003-04-11,6.15
2003-04-14,6.37
2003-04-15,6.34
2003-04-16,6.12
2003-04-17,6.04
2003-04-21,6.01
2003-04-22,5.88
2003-04-23,6.22
2003-04-24,6.61
2003-04-25,6.44
2003-04-28,6.32
2003-04-29,6.33
2003-04-30,6.33
2003-05-01,6.33
2003-05-02,6.56
2003-05-05,6.53
2003-05-06,6.8
2003-05-07,6.62
2003-05-08,6.54
2003-05-09,6.57
2003-05-12,6.58
2003-05-13,6.66
2003-05-14,7.17
2003-05-15,7.25
2003-05-16,7.06
2003-05-19,9.99
2003-05-20,9.99
2003-05-21,10.21
2003-05-22,10.51
2003-05-23,11.22
2003-05-27,13.62
2003-05-28,13.38
2003-05-29,13.08
2003-05-30,13.74
2003-06-02,14.9
2003-06-03,13.75
2003-06-04,14.61
2003-06-05,15.52
2003-06-06,15.86
2003-06-09,15.96
2003-06-10,17.0
2003-06-11,17.6
2003-06-12,18.53
2003-06-13,17.79
2003-06-16,18.14
2003-06-17,17.84
2003-06-18,16.97
2003-06-19,15.48
2003-06-20,15.64
2003-06-23,15.21
2003-06-24,16.21
2003-06-25,15.94
2003-06-26,15.7
2003-06-27,16.42
2003-06-30,15.76
2003-07-01,15.64
2003-07-02,15.79
2003-07-03,15.95
2003-07-07,16.35
2003-07-08,16.42
2003-07-09,16.56
2003-07-10,16.26
2003-07-11,16.6
2003-07-14,16.42
2003-07-15,16.25
2003-07-16,16.15
2003-07-17,15.35
2003-07-18,15.1
2003-07-21,14.5
2003-07-22,14.53
2003-07-23,15.03
2003-07-24,14.91
2003-07-25,14.75
2003-07-28,15.1
2003-07-29,15.09
2003-07-30,14.82
2003-07-31,15.4
2003-08-01,14.56
2003-08-04,13.91
2003-08-05,13.07
2003-08-06,12.43
2003-08-07,12.78
2003-08-08,12.52
2003-08-11,12.56
2003-08-12,13.29
2003-08-13,13.11
2003-08-14,13.32
2003-08-15,13.21
2003-08-18,14.11
2003-08-19,14.23
2003-08-20,14.6
2003-08-21,14.86
2003-08-22,14.31
2003-08-25,14.23
2003-08-26,14.34
2003-08-27,14.63
2003-08-28,15.15
2003-08-29,15.21
2003-09-02,16.28
2003-09-03,16.52
2003-09-04,17.21
2003-09-05,16.88
2003-09-08,22.31
2003-09-09,21.75
2003-09-10,21.53
2003-09-11,20.9
2003-09-12,20.73
2003-09-15,20.26
2003-09-16,20.1
2003-09-17,20.24
2003-09-18,20.98
2003-09-19,20.39
2003-09-22,19.86
2003-09-23,19.99
2003-09-24,19.17
2003-09-25,18.63
2003-09-26,17.62
2003-09-29,17.9
2003-09-30,17.67
2003-10-01,17.59
2003-10-02,18.05
2003-10-03,17.92
2003-10-06,18.4
2003-10-07,14.59
2003-10-08,14.53
2003-10-09,14.44
2003-10-10,14.04
2003-10-13,13.8
2003-10-14,13.46
2003-10-15,13.25
2003-10-16,13.3
2003-10-17,13.0
2003-10-20,12.96
2003-10-21,13.62
2003-10-22,13.06
2003-10-23,12.9
2003-10-24,13.04
2003-10-27,13.46
2003-10-28,13.46
2003-10-29,13.25
2003-10-30,13.32
2003-10-31,13.84
2003-11-03,13.18
2003-11-04,12.94
2003-11-05,12.99
2003-11-06,13.29
2003-11-07,13.0
2003-11-10,12.71
2003-11-11,12.66
2003-11-12,13.57
2003-11-13,13.44
2003-11-14,12.98
2003-11-17,12.73
2003-11-18,12.4
2003-11-19,12.2
2003-11-20,12.41
2003-11-21,12.23
2003-11-24,13.14
2003-11-25,13.0
2003-11-26,13.0
2003-11-28,12.88
2003-12-01,12.95
2003-12-02,13.2
2003-12-03,12.83
2003-12-04,12.97
2003-12-05,13.0
2003-12-08,13.1
2003-12-09,12.91
2003-12-10,12.57
2003-12-11,13.05
2003-12-12,13.0
2003-12-15,12.66
2003-12-16,12.76
2003-12-17,12.88
2003-12-18,12.92
2003-12-19,13.33
2003-12-22,14.1
2003-12-23,14.85
2003-12-24,14.16
2003-12-26,14.27
2003-12-29,14.9
2003-12-30,15.24
2003-12-31,14.71
2004-01-02,15.05
2004-01-05,15.09
2004-01-06,14.92
2004-01-07,15.5
2004-01-08,15.69
2004-01-09,15.58
2004-01-12,15.33
2004-01-13,16.1
2004-01-14,16.02
2004-01-15,16.43
2004-01-16,16.2
2004-01-20,16.08
2004-01-21,16.25
2004-01-22,16.64
2004-01-23,16.72
2004-01-26,16.5
2004-01-27,15.89
2004-01-28,15.58
2004-01-29,14.89
2004-01-30,14.86
2004-02-02,15.04
2004-02-03,14.6
2004-02-04,13.83
2004-02-05,13.79
2004-02-06,14.76
2004-02-09,14.6
2004-02-10,14.74
2004-02-11,14.7
2004-02-12,14.47
2004-02-13,13.95
2004-02-17,14.4
2004-02-18,14.45
2004-02-19,14.08
2004-02-20,14.2
2004-02-23,14.01
2004-02-24,13.85
2004-02-25,14.3
2004-02-26,15.16
2004-02-27,14.16
2004-03-01,14.85
2004-03-02,14.98
2004-03-03,15.0
2004-03-04,15.14
2004-03-05,15.98
2004-03-08,15.44
2004-03-09,14.91
2004-03-10,14.39
2004-03-11,14.25
2004-03-12,14.35
2004-03-15,14.12
2004-03-16,13.96
2004-03-17,14.24
2004-03-18,14.01
2004-03-19,13.68
2004-03-22,13.54
2004-03-23,13.32
2004-03-24,12.94
2004-03-25,13.5
2004-03-26,13.27
2004-03-29,13.8
2004-03-30,13.92
2004-03-31,13.58
2004-04-01,13.53
2004-04-02,13.91
2004-04-05,14.54
2004-04-06,13.87
2004-04-07,13.75
2004-04-08,13.5
2004-04-12,13.32
2004-04-13,12.6
2004-04-14,12.61
2004-04-15,12.4
2004-04-16,12.44
2004-04-19,12.99
2004-04-20,12.71
2004-04-21,12.77
2004-04-22,13.53
2004-04-23,13.59
2004-04-26,15.3
2004-04-27,14.06
2004-04-28,13.75
2004-04-29,13.02
2004-04-30,12.53
2004-05-03,13.23
2004-05-04,13.16
2004-05-05,13.28
2004-05-06,12.71
2004-05-07,12.49
2004-05-10,12.14
2004-05-11,12.69
2004-05-12,12.63
2004-05-13,12.33
2004-05-14,11.95
2004-05-17,11.26
2004-05-18,11.15
2004-05-19,10.96
2004-05-20,11.06
2004-05-21,11.12
2004-05-24,11.11
2004-05-25,11.6
2004-05-26,11.75
2004-05-27,11.78
2004-05-28,11.23
2004-06-01,11.36
2004-06-02,11.37
2004-06-03,10.86
2004-06-04,11.22
2004-06-07,9.73
2004-06-08,9.93
2004-06-09,9.81
2004-06-10,8.65
2004-06-14,8.92
2004-06-15,9.22
2004-06-16,9.44
2004-06-17,9.34
2004-06-18,9.43
2004-06-21,9.38
2004-06-22,9.5
2004-06-23,9.99
2004-06-24,10.11
2004-06-25,10.1
2004-06-28,10.23
2004-06-29,10.23
2004-06-30,10.53
2004-07-01,10.16
2004-07-02,10.12
2004-07-06,9.76
2004-07-07,9.51
2004-07-08,9.14
2004-07-09,9.19
2004-07-12,9.0
2004-07-13,8.88
2004-07-14,8.7
2004-07-15,8.69
2004-07-16,8.27
2004-07-19,8.27
2004-07-20,8.67
2004-07-21,7.92
2004-07-22,8.06
2004-07-23,7.62
2004-07-26,7.51
2004-07-27,7.98
2004-07-28,8.25
2004-07-29,8.44
2004-07-30,8.56
2004-08-02,8.16
2004-08-03,8.16
2004-08-04,7.91
2004-08-05,7.37
2004-08-06,6.96
2004-08-09,6.9
2004-08-10,7.11
2004-08-11,7.47
2004-08-12,7.18
2004-08-13,7.05
2004-08-16,7.48
2004-08-17,7.31
2004-08-18,8.17
2004-08-19,8.19
2004-08-20,8.68
2004-08-23,8.54
2004-08-24,8.64
2004-08-25,8.98
2004-08-26,8.98
2004-08-27,9.18
2004-08-30,8.86
2004-08-31,8.91
2004-09-01,8.87
2004-09-02,9.27
2004-09-03,8.96
2004-09-07,9.12
2004-09-08,8.73
2004-09-09,8.99
2004-09-10,9.22
2004-09-13,9.3
2004-09-14,9.2
2004-09-15,9.12
2004-09-16,9.18
2004-09-17,9.0
2004-09-20,9.25
2004-09-21,9.32
2004-09-22,8.66
2004-09-23,8.67
2004-09-24,8.65
2004-09-27,8.2
2004-09-28,8.73
2004-09-29,8.9
2004-09-30,8.68
2004-10-01,8.78
2004-10-04,9.0
2004-10-05,8.5
2004-10-06,8.48
2004-10-07,8.23
2004-10-08,7.89
2004-10-11,8.03
2004-10-12,8.0
2004-10-13,7.66
2004-10-14,7.41
2004-10-15,7.42
2004-10-18,7.72
2004-10-19,7.3
2004-10-20,6.95
2004-10-21,6.92
2004-10-22,6.86
2004-10-25,6.85
2004-10-26,7.08
2004-10-27,7.17
2004-10-28,7.21
2004-10-29,7.27
2004-11-01,7.54
2004-11-02,7.52
2004-11-03,7.88
2004-11-04,7.92
2004-11-05,8.02
2004-11-08,8.06
2004-11-09,8.34
2004-11-10,8.51
2004-11-11,8.71
2004-11-12,8.72
2004-11-15,8.93
2004-11-16,8.58
2004-11-17,8.64
2004-11-18,8.59
2004-11-19,8.33
2004-11-22,8.75
2004-11-23,8.84
2004-11-24,8.6
2004-11-26,8.55
2004-11-29,9.03
2004-11-30,9.22
2004-12-01,9.03
2004-12-02,9.22
2004-12-03,9.02
2004-12-06,8.91
2004-12-07,8.62
2004-12-08,8.78
2004-12-09,8.79
2004-12-10,8.84
2004-12-13,9.06
2004-12-14,9.27
2004-12-15,9.47
2004-12-16,9.27
2004-12-17,8.95
2004-12-20,9.14
2004-12-21,9.19
2004-12-22,9.24
2004-12-23,9.32
2004-12-27,9.06
2004-12-28,9.27
2004-12-29,9.29
2004-12-30,9.32
2004-12-31,9.21
2005-01-03,9.04
2005-01-04,8.35
2005-01-05,8.41
2005-01-06,8.3
2005-01-07,8.15
2005-01-10,8.47
2005-01-11,7.5
2005-01-12,7.73
2005-01-13,7.64
2005-01-14,7.73
2005-01-18,7.86
2005-01-19,7.52
2005-01-20,7.34
2005-01-21,7.14
2005-01-24,7.03
2005-01-25,7.15
2005-01-26,7.26
2005-01-27,7.25
2005-01-28,6.99
2005-01-31,7.2
2005-02-01,7.22
2005-02-02,7.19
2005-02-03,7.23
2005-02-04,7.51
2005-02-07,7.46
2005-02-08,7.37
2005-02-09,7.05
2005-02-10,7.23
2005-02-11,7.09
2005-02-14,6.87
2005-02-15,6.9
2005-02-16,6.77
2005-02-17,6.57
2005-02-18,6.39
2005-02-22,6.46
2005-02-23,6.4
2005-02-24,6.48
2005-02-25,6.47
2005-02-28,6.11
2005-03-01,6.02
2005-03-02,6.05
2005-03-03,6.05
2005-03-04,5.88
2005-03-07,5.94
2005-03-08,5.74
2005-03-09,5.77
2005-03-10,5.44
2005-03-11,5.23
2005-03-14,5.97
2005-03-15,5.71
2005-03-16,5.35
2005-03-17,5.34
2005-03-18,5.51
2005-03-21,5.52
2005-03-22,5.45
2005-03-23,5.51
2005-03-24,5.37
2005-03-28,5.23
2005-03-29,4.86
2005-03-30,5.05
2005-03-31,5.11
2005-04-01,4.99
2005-04-04,4.88
2005-04-05,4.65
2005-04-06,4.68
2005-04-07,4.87
2005-04-08,4.77
2005-04-11,4.92
2005-04-12,4.73
2005-04-13,4.8
2005-04-14,4.63
2005-04-15,4.74
2005-04-18,4.73
2005-04-19,4.8
2005-04-20,4.84
2005-04-21,5.21
2005-04-22,5.02
2005-04-25,5.25
2005-04-26,5.7
2005-04-27,5.75
2005-04-28,5.38
2005-04-29,5.57
2005-05-02,6.06
2005-05-03,6.16
2005-05-04,6.64
2005-05-05,7.28
2005-05-06,6.9
2005-05-09,6.89
2005-05-10,6.84
2005-05-11,6.72
2005-05-12,6.28
2005-05-13,6.04
2005-05-16,6.02
2005-05-17,6.57
2005-05-18,6.5
2005-05-19,6.32
2005-05-20,6.22
2005-05-23,6.51
2005-05-24,6.63
2005-05-25,6.4
2005-05-26,6.42
2005-05-27,6.63
2005-05-31,6.23
2005-06-01,6.41
2005-06-02,6.4
2005-06-03,6.16
2005-06-06,6.24
2005-06-07,6.25
2005-06-08,6.15
2005-06-09,6.2
2005-06-10,6.36
2005-06-13,6.22
2005-06-14,6.6
2005-06-15,6.93
2005-06-16,7.29
2005-06-17,7.65
2005-06-20,8.64
2005-06-21,8.68
2005-06-22,8.61
2005-06-23,8.44
2005-06-24,8.8
2005-06-27,8.24
2005-06-28,8.75
2005-06-29,8.64
2005-06-30,8.39
2005-07-01,8.62
2005-07-05,9.04
2005-07-06,9.11
2005-07-07,8.98
2005-07-08,9.5
2005-07-11,9.63
2005-07-12,9.26
2005-07-13,9.3
2005-07-14,9.52
2005-07-15,9.51
2005-07-18,9.4
2005-07-19,9.49
2005-07-20,10.22
2005-07-21,10.27
2005-07-22,9.93
2005-07-25,9.52
2005-07-26,9.77
2005-07-27,9.55
2005-07-28,9.75
2005-07-29,9.64
2005-08-01,9.86
2005-08-02,10.17
2005-08-03,9.95
2005-08-04,9.75
2005-08-05,9.41
2005-08-08,8.57
2005-08-09,8.68
2005-08-10,8.91
2005-08-11,8.82
2005-08-12,8.41
2005-08-15,8.89
2005-08-16,8.62
2005-08-17,8.47
2005-08-18,8.4
2005-08-19,8.45
2005-08-22,8.62
2005-08-23,8.3
2005-08-24,8.18
2005-08-25,7.98
2005-08-26,7.49
2005-08-29,7.83
2005-08-30,7.61
2005-08-31,7.47
2005-09-01,7.64
2005-09-02,7.78
2005-09-06,8.05
2005-09-07,8.39
2005-09-08,8.49
2005-09-09,8.41
2005-09-12,8.55
2005-09-13,8.36
2005-09-14,8.01
2005-09-15,7.77
2005-09-16,8.35
2005-09-19,8.44
2005-09-20,8.67
2005-09-21,8.28
2005-09-22,8.24
2005-09-23,8.26
2005-09-26,8.5
2005-09-27,9.37
2005-09-28,9.42
2005-09-29,9.53
2005-09-30,9.49
2005-10-03,9.7
2005-10-04,10.1
2005-10-05,9.83
2005-10-06,9.25
2005-10-07,9.5
2005-10-10,9.39
2005-10-11,9.4
2005-10-12,8.76
2005-10-13,8.92
2005-10-14,9.23
2005-10-17,9.31
2005-10-18,9.43
2005-10-19,9.3
2005-10-20,9.13
2005-10-21,9.0
2005-10-24,11.21
2005-10-25,11.01
2005-10-26,10.94
2005-10-27,11.4
2005-10-28,11.97
2005-10-31,12.51
2005-11-01,12.01
2005-11-02,12.11
2005-11-03,12.98
2005-11-04,13.0
2005-11-07,13.09
2005-11-08,12.72
2005-11-09,11.47
2005-11-10,11.21
2005-11-11,11.03
2005-11-14,10.89
2005-11-15,11.14
2005-11-16,11.14
2005-11-17,11.28
2005-11-18,11.23
2005-11-21,11.27
2005-11-22,11.41
2005-11-23,11.36
2005-11-25,11.31
2005-11-28,10.74
2005-11-29,10.58
2005-11-30,11.17
2005-12-01,10.91
2005-12-02,10.8
2005-12-05,10.46
2005-12-06,10.58
2005-12-07,10.44
2005-12-08,10.7
2005-12-09,11.49
2005-12-12,11.56
2005-12-13,11.65
2005-12-14,11.65
2005-12-15,12.0
2005-12-16,11.96
2005-12-19,11.44
2005-12-20,11.62
2005-12-21,12.1
2005-12-22,12.86
2005-12-23,13.76
2005-12-27,16.59
2005-12-28,16.83
2005-12-29,16.41
2005-12-30,15.9
2006-01-03,15.9
2006-01-04,15.92
2006-01-05,16.45
2006-01-06,17.0
2006-01-09,17.13
2006-01-10,16.72
2006-01-11,16.29
2006-01-12,15.84
2006-01-13,16.13
2006-01-17,15.95
2006-01-18,15.77
2006-01-19,16.47
2006-01-20,15.5
2006-01-23,15.22
2006-01-24,15.11
2006-01-25,15.27
2006-01-26,15.52
2006-01-27,15.44
2006-01-30,15.18
2006-01-31,15.23
2006-02-01,15.77
2006-02-02,15.68
2006-02-03,16.19
2006-02-06,15.89
2006-02-07,15.48
2006-02-08,15.41
2006-02-09,15.31
2006-02-10,15.33
2006-02-13,14.99
2006-02-14,15.31
2006-02-15,15.58
2006-02-16,15.71
2006-02-17,15.09
2006-02-21,15.28
2006-02-22,15.12
2006-02-23,15.04
2006-02-24,16.0
2006-02-27,17.5
2006-02-28,16.37
2006-03-01,16.77
2006-03-02,17.3
2006-03-03,17.15
2006-03-06,18.0
2006-03-07,17.16
2006-03-08,17.28
2006-03-09,16.3
2006-03-10,16.7
2006-03-13,16.3
2006-03-14,16.91
2006-03-15,16.63
2006-03-16,16.97
2006-03-17,16.77
2006-03-20,16.49
2006-03-21,16.27
2006-03-22,16.91
2006-03-23,17.07
2006-03-24,17.2
2006-03-27,16.89
2006-03-28,16.24
2006-03-29,16.25
2006-03-30,16.53
2006-03-31,16.63
2006-04-03,15.96
2006-04-04,15.72
2006-04-05,15.69
2006-04-06,15.27
2006-04-07,15.15
2006-04-10,14.41
2006-04-11,13.92
2006-04-12,13.89
2006-04-13,14.23
2006-04-17,14.59
2006-04-18,15.12
2006-04-19,15.25
2006-04-20,15.09
2006-04-21,14.98
2006-04-24,14.52
2006-04-25,13.99
2006-04-26,13.78
2006-04-27,14.23
2006-04-28,14.52
2006-05-01,14.21
2006-05-02,14.51
2006-05-03,15.34
2006-05-04,15.17
2006-05-05,15.17
2006-05-08,15.45
2006-05-09,15.23
2006-05-10,15.25
2006-05-11,14.54
2006-05-12,13.72
2006-05-15,12.99
2006-05-16,12.82
2006-05-17,12.33
